place_id,name,address,lat,lng,types,rating,user_ratings_total,price_level,website,phone,summary
ChIJfVlTsCO3Yw0RsfLu6VT8UFM,Restaurante Xixili Elche,"Carrer Porta de la Morera, 2, 03203 Elx, Alicante, España",38.263772,-0.6954897,bar;establishment;food;point_of_interest;restaurant,4,179,,,722 81 41 12,
ChIJARcsIoe3Yw0RkAd7uP_vFBU,Royal Doner Kebab,"Carrer Reina Victoria, 28, 03201 Elx, Alicante, España",38.265358,-0.702934,establishment;food;point_of_interest;restaurant,2.9,72,,,632 75 47 20,
ChIJYdzzjyK3Yw0RKJZiw00bLko,Gloria Bendita Gastrobar,"Carrer Mare de Déu del Carme, 11, 03201 Elx, Alicante, España",38.264339,-0.698853,establishment;food;point_of_interest;restaurant,4.7,347,2,https://gloriabenditagastrobar.es/,641 01 83 68,
ChIJQ13Tl3e3Yw0RA7TBr_HX97Q,COMEDOR ESCUELA DE VERANO UMH,"Avinguda de la Universitat d'Elx, 03201 Elche, Alicante, España",38.2778927,-0.684792,establishment;food;point_of_interest;restaurant,4,1,,,656 65 23 21,
ChIJ7wwrm4y2Yw0RQ0T_k5qBzas,Supermercado Dialprix,"Avinguda en Joan Carles I, 9, 03202 Elx, Alicante, España",38.2666245,-0.6944764999999999,bakery;establishment;food;grocery_or_supermarket;meal_takeaway;point_of_interest;restaurant;store;supermarket,3.9,46,,https://dialprix.es/centro/supermercado-dialprix-elx-avinguda-en-joan-carles-i-9/?utm_source=G&utm_medium=Local&utm_campaign=Google-Local,966 61 08 38,
ChIJ2wrDgSy0Yw0RzRtbcxZH8r0,ZAZA DÖNER ESPAÑA S.L,"Carrer Sabadell, 15, 03203 Elx, Alicante, España",38.2701342,-0.6723756,establishment;food;point_of_interest;restaurant,3.4,5,,,965 42 14 99,
ChIJOVRX7vu2Yw0Rh2yOqssHhVw,Comedor Vegetariano,"Carrer Dr. Ferrán, 59, 03201 Elx, Alicante, España",38.2637183,-0.7086498999999999,establishment;food;point_of_interest;restaurant,4.7,282,1,,649 21 83 66,
ChIJ-VyVPlW2Yw0R2kMANPogINg,Mt83 Restaurante,"Carrer Francisco Ruiz Bru, 15, 03205 Elx, Alicante, España",38.273742,-0.714302,bar;establishment;food;point_of_interest;restaurant,4.6,2116,1,https://mt83restaurante.shop/,965 44 95 34,"Bar restaurante espacioso, sencillo y de larga trayectoria con platos caseros y del día."
ChIJ8U57ieS2Yw0RoLRHZ-JoHbY,Mesón Alberto Cenas,"Carrer Capità Gaspar Ortiz, 139, 03204 Elx, Alicante, España",38.2592842,-0.709658,establishment;food;point_of_interest;restaurant,4.6,131,1,,966 63 48 87,
ChIJnXmqufa2Yw0RFr3XTCdznvg,Paolo's Pizza,"Carrer Vicente Blasco Ibáñez, 22, 03201 Elx, Alicante, España",38.26787729999999,-0.7020776,establishment;food;point_of_interest;restaurant,4.1,289,1,http://paolospizzaelche.com/,642 90 82 04,
ChIJx8Dp7_m2Yw0R44HRYbSWVjA,restaurante en elche Asador Ilicitano,"Carrer Mestre Giner, 9, 03201 Elche, Alicante, España",38.2677934,-0.7064836,establishment;food;point_of_interest;restaurant,4.5,600,2,http://www.asadorilicitano.com/,965 43 58 64,"Carne, pescado y marisco a la brasa y migas en local con paredes de piedra y ladrillo con bodegones al óleo."
ChIJz7poxIG2Yw0RCFTLoZuhnGM,"Telepizza Elche, Frasquita - Comida a Domicilio","C/ Frasquita Vazquez, 5, 03203 Elx, Alicante, España",38.2687059,-0.6780265,establishment;food;meal_delivery;meal_takeaway;point_of_interest;restaurant,3.7,457,1,https://www.telepizza.es/,965 42 16 81,Pizzas con receta clásica o elaboración al gusto en cadena de pizzerias con servicio a domicilio.
ChIJ_0AnteW2Yw0RZxMJseWNQFw,La Dama Sector V Comidas para llevar,"Carrer Concepción Arenal, 174, 03204 Elx, Alicante, España",38.2578936,-0.7081116,establishment;food;meal_takeaway;point_of_interest;restaurant,4.2,270,1,,966 63 52 10,
ChIJ7zk1VfG2Yw0RSvMTp3yHbuM,Águila Bar Centro | Restaurante en Elche | Alicante,"Carrer Dr. Caro, 31, 03201 Elx, Alicante, España",38.2670608,-0.7011408,bar;establishment;food;point_of_interest;restaurant,4.2,1076,2,https://www.aguilabarrestaurante.com/,966 16 35 48,
ChIJW8J7t_q2Yw0RIUwRhIYabk0,Supermercado Dialprix,"Carrer Antonio Machado, 32, 03201 Elx, Alicante, España",38.2624118,-0.7065919,bakery;establishment;food;grocery_or_supermarket;meal_takeaway;point_of_interest;restaurant;store;supermarket,4,118,,https://dialprix.es/centro/supermercado-dialprix-elx-antonio-machado-32/?utm_source=G&utm_medium=Local&utm_campaign=Google-Local,965 43 78 63,
ChIJ6eBK9Aa3Yw0RzroQVPBM4j4,Restaurante Uno Mas Uno,"Av. de la Llibertat, N 86, 03205 Elx, Alicante, España",38.2690182,-0.7082752,establishment;food;point_of_interest;restaurant,3.7,120,1,,966 00 19 82,
ChIJT1mYcYS3Yw0R0oA6T-KKT8Q,Umbrella Sociedad de Hamburguesas,"Carrer Vicente Blasco Ibáñez, 88, 03201 Elx, Alicante, España",38.268118,-0.7065294999999999,establishment;food;point_of_interest;restaurant,2.8,69,,https://umbrellash.es/,604 90 07 36,
ChIJUfNY5g63Yw0RdXhB7fEh7Ys,Restaurante El Garrofer de la peña,"Camí Vell de Crevillent, 03296 La Penya de les Àguiles, Alicante, España",38.2648993,-0.727911,bar;establishment;food;point_of_interest;restaurant,4.1,1318,2,https://elgarroferdelapeny.wixsite.com/carta,965 43 15 32,
ChIJvRNdTYu2Yw0ReOjOvi8-2Yw,St. Patrick's,"Passeig Eres de Santa Llúcia, 12, 03202 Elx, Alicante, España",38.2677643,-0.6962165,bar;establishment;food;point_of_interest;restaurant,3.9,735,2,https://www.facebook.com/St.Patricks.Elche/,966 61 04 03,
ChIJgaK6-n62Yw0RhHDwtfMi0cU,Abrasador El Racó de Mama Lola,"Carrer Alfredo Mira Gran, 1, 03202 Elx, Alicante, España",38.2758064,-0.6800545,bar;establishment;food;point_of_interest;restaurant,4.5,1556,2,https://abrasador.com/restaurantes/abrasador-el-raco-de-mama-lola/,652 33 24 10,Carnes ibéricas a la brasa de ganadería propia en asador con barra para desayunos y tapeo y tienda gourmet.
ChIJ47OehlS3Yw0RrHZRazX2PLk,Munir kebab,"Carrer Jacarilla, 7, 03293 Elx, Alicante, España",38.2619782,-0.7209142,establishment;food;point_of_interest;restaurant,3.3,36,,,,
ChIJ65hTUf62Yw0RITgvw3c8lZ8,Bar Calasparra,"Carrer José García Ferrández, 28, 03205 Elx, Alicante, España",38.2693199,-0.7127894,bar;establishment;food;point_of_interest;restaurant,4.5,525,1,https://saliracomerbienenelche.com/calasparra/,965 43 59 45,
ChIJzYz9Xa63Yw0RnYqZcuSmqp8,Calzados Rodriguez,"Carrer Benifallim, 03206 Carrus, Alicante, España",38.2804738,-0.7211738,establishment;food;point_of_interest;restaurant,3.5,6,4,https://www.calzadosrodriguez.net/,965 46 41 53,
ChIJs9nRO9W3Yw0R7cyNUfSs954,Restaurante KFC,"Carrer Corredora, 40, 03202 Elx, Alicante, España",38.2661946,-0.6957422,establishment;food;meal_delivery;meal_takeaway;point_of_interest;restaurant,4.4,859,1,https://www.kfc.es/,965 75 10 01,"Cadena de restaurantes conocida por sus cubos de pollo frito, menús combinados y complementos."
ChIJvzJAcO-2Yw0RyliEA-eZJF4,Costrería EL PEROLET,"Pedro Juan Perpiñan, 23, 03204 Elx, Alicante, España",38.2585664,-0.7051712,establishment;food;meal_takeaway;point_of_interest;restaurant,4.5,192,1,https://www.facebook.com/costreriaelperolet/,640 22 21 44,
ChIJzZPepAu3Yw0RDT294Mkt_E0,Restaurante Tiro de Pichon Kisuki,"Partida Algorós, pol 2 n, 30, 03293 Elche, Alicante, España",38.246741,-0.7034904,establishment;food;point_of_interest;restaurant,4.1,91,,http://grupokisuki.es/,865 58 48 42,
ChIJ0wAkoOS2Yw0RC_NU60rBuNA,Restaurante Williams,"Carrer Fernanda Santamaría, 03204 Elx, Alicante, España",38.260414,-0.7104174999999999,bar;cafe;establishment;food;point_of_interest;restaurant;store,4.2,366,1,https://www.facebook.com/WilliamsGastroBar/,966 09 43 97,
ChIJZ-xIseS2Yw0RruKEUe4143s,Bar La Taberna de Atila,"Carrer Capità Gaspar Ortiz, 108, 03204 Elx, Alicante, España",38.2612026,-0.7097176,bar;establishment;food;point_of_interest;restaurant,4.2,404,1,,966 65 59 93,
ChIJC4EaeOW2Yw0RsIaCE-eS334,King Pak Halal Döner Kebab,"Carrer Espronceda, 99, 03204 Elx, Alicante, España",38.2591486,-0.7063041,establishment;food;point_of_interest;restaurant,4.3,142,1,,632 54 79 72,
ChIJ84TfYIy2Yw0RpmRRQgk_XZU,Bar Tabarca,"Carrer Escultor Capuz, 2, 03203 Elx, Alicante, España",38.2659002,-0.6937266,bar;establishment;food;point_of_interest;restaurant,4.3,1396,1,,965 45 62 38,
ChIJF27lQfO2Yw0RB_0F-LT_RKA,El Galgo,"Carrer Sant Jaume, 6, 03202 Elx, Alicante, España",38.26600260000001,-0.6974368,establishment;food;point_of_interest;restaurant,4.6,507,2,http://www.elgalgorestaurante.com/,965 04 22 00,
ChIJvwc08Hm3Yw0R61i6r1G_Y40,Kebab & Pizza,"Near, C. Vicent Andrés Estellés, 6, 03202 Elche, Alicante, España",38.2704426,-0.6795669999999999,establishment;food;point_of_interest;restaurant,3.5,197,,https://www.kebabypizza.es/,623 99 33 92,
ChIJiU-ROfO2Yw0RJY55U5jovQ0,El Trastero Cervecería Altabix,"C/ Frasquita Vazquez, 03203 Elx, Alicante, España",38.2685856,-0.6783234,bar;establishment;food;point_of_interest;restaurant,3.7,848,1,https://m.facebook.com/eltrasteroaltabix,966 61 80 21,
ChIJzzPJBGS3Yw0RtkYoHRu-b3Q,Marcodany,"C. Pilar de la Horadada, 1, 03203 Elche, Alicante, España",38.2689805,-0.6787073000000001,establishment;food;point_of_interest;restaurant,5,29,,https://www.instagram.com/m_d_cocina_italiana?igsh=MWo4cmExMGdmZm93cA==,600 09 86 18,
ChIJ3z8GPRu3Yw0Rm-yqjgHNJdo,Me Too Sushi Buffet,"Avinguda de Crevillent, 13, 03293 Elx, Alicante, España",38.2603393,-0.7220833999999999,establishment;food;point_of_interest;restaurant,4.1,2595,2,http://www.metoosushi.net/,966 78 66 28,"Amplio restaurante con decoración asiática y ambiente familiar, que ofrece platos nipones y bufé de sushi."
ChIJETDC3VS2Yw0REsyU8qAc_1Y,"Telepizza Elche, Novelda - Comida a Domicilio","Avinguda de Novelda, 3, 03205 Elx, Alicante, España",38.2695099,-0.70789,establishment;food;meal_delivery;meal_takeaway;point_of_interest;restaurant,3.3,229,1,https://www.telepizza.es/,965 46 67 67,Pizzas con receta clásica o elaboración al gusto en cadena de pizzerias con servicio a domicilio.
ChIJq6qqavq2Yw0RXc0d_oUe7Yw,La xicoteta Masía,"Mestre Serrano, 8, 03201 Elx, Alicante, España",38.2655868,-0.7070548999999999,establishment;food;point_of_interest;restaurant,4,1,,,650 98 78 58,
ChIJlxyuUP-2Yw0RAlPeL_Ad_Mw,ASADOR DE POLLOS EDELWEISS,"Asador de pollos y comidas para llevar, Carrer Antonio Brotons Pastor, 5, 03205 Elx, Alicante, España",38.2719023,-0.7110839999999999,establishment;food;point_of_interest;restaurant,4.4,153,1,https://www.instagram.com/asadoredelweiss/,965 43 71 82,
ChIJ_____4-3Yw0Rv3cQ-9JcXVQ,Mesón El Gorrión,"Calle Alcalde Juan Hernández Rizo, 52, 03203 Elche, Alicante, España",38.26799520000001,-0.6699446,establishment;food;point_of_interest;restaurant,4,496,1,,965 42 26 24,
ChIJtQrpzfq2Yw0R-jITkrojy1c,S Landuche,"Carrer Dr. Sapena, 65, 03204 Elx, Alicante, España",38.26043689999999,-0.706239,establishment;food;point_of_interest;restaurant,2.7,3,,,966 63 27 20,
ChIJmdjRZti3Yw0Rt-cQDSyOszQ,Greco Gastro-bar,"Carrer Orihuela, 3, local 1, 03203 Elx, Alicante, España",38.2700182,-0.6782311999999999,bar;cafe;establishment;food;point_of_interest;restaurant;store,4.6,833,1,,613 13 93 98,
ChIJu80lC_m2Yw0RsDSIOOlGWPo,Domino's Pizza,"Av. de la Llibertat, 86, 03205 Elx, Alicante, España",38.268421,-0.7082260000000001,establishment;food;meal_delivery;meal_takeaway;point_of_interest;restaurant,4,1660,1,https://www.dominospizza.es/,965 44 91 00,"Cadena con servicio de reparto a domicilio, con amplia variedad de pizzas y otros platos y entrantes."
ChIJJx_gYeW2Yw0RxxQ3Wq7FsXQ,Els Sopars d'Elx - Desayunos y Almuerzos,"Maximiliano, Carrer de Maximilia Thous, n°.50, B, 03204 Elche, Alicante, España",38.2601699,-0.7057799,establishment;food;point_of_interest;restaurant,4.5,73,,,,
ChIJV8OrJ_C2Yw0RHh_o0nMfV88,Socarrat Asador Comidas De Llevar,"Carrer Dr. Sapena, 14, 03204 Elx, Alicante, España",38.261989,-0.7042419999999999,establishment;food;meal_takeaway;point_of_interest;restaurant,4.6,256,1,https://socarratcomidasparallevar.es/,965 08 97 29,
ChIJ7bHVF422Yw0RVd6UcosIaqU,Altamar Restaurante,"Carrer Eugenio d'Ors, 4, 03203 Elx, Alicante, España",38.263631,-0.6950856,establishment;food;point_of_interest;restaurant,4.4,728,,https://www.facebook.com/AltaMarElche/,966 44 10 35,"Local con barra tallada, interior diáfano con cristaleras y terraza para tapas clásicas, pescados y mariscos."
ChIJs0HCTn-2Yw0RkEpnBwcRIPU,POLLOS ASADOS _La Casona_(ALTABIX)_Plaza Castilla,"Carrer d'Il·licità Absent, n° 10, bajo, 03202 Elx, Alicante, España",38.2770409,-0.6780876,establishment;food;point_of_interest;restaurant,4.7,154,1,https://www.instagram.com/lacasonaelche,965 42 92 36,
ChIJGVVG7_u3Yw0RJ-fRAVKOCyY,Circo Altabix - Plaza Castilla,"Carrer Jaime Gómez Orts, 14, 03202 Elx, Alicante, España",38.2771939,-0.6788029999999999,establishment;food;point_of_interest;restaurant,4.4,533,,https://circorestaurante.com/restaurantes/elche-plaza-castilla/,865 53 90 88,
ChIJi6jMOv62Yw0RfPgAs6V5MRk,Pizzeria Amici Toscar,"Carrer Juan Díez Martínez, 57, 03205 Elx, Alicante, España",38.2687031,-0.7146157,establishment;food;point_of_interest;restaurant,4.7,583,1,https://amicielx.my.canva.site/,965 43 41 45,
ChIJ10XDmOq3Yw0Ro9cHnPh3L0o,Cattleya Delicias Colombianas,"Pg. Nit de l'Albà, 12, 03206 Elx, Alicante, España",38.2699452,-0.7068141,establishment;food;point_of_interest;restaurant,3.8,678,1,https://www.instagram.com/cattleyadeliciascolombianas?igsh=ZW5mcWxmbW4wNWdh,966 04 64 47,
ChIJPQfs8ve2Yw0RW1Enjj0cPaw,Taperia Emilio,"Carrer Hermanos Gonzálvez Selva, 43, 03206 Elx, Alicante, España",38.2710218,-0.7051953,bar;establishment;food;point_of_interest;restaurant,3.9,66,,,,
ChIJE25yNuS2Yw0RWCKN4jvswEM,Cervecería Gallagher,"Carrer del Capità Antoni Mena, 144, 03204 Elx, Alicante, España",38.2576563,-0.7087258,bar;establishment;food;point_of_interest;restaurant,4.3,841,1,,966 61 87 81,
ChIJt7tiFFiwYw0RR5KwsDOKMyE,Restaurante El Misteri d'Anna,"Partida Peña Águilas, 347, 03296 Elx, Alicante, España",38.2663816,-0.738637,establishment;food;point_of_interest;restaurant,4.5,1071,2,http://www.elmisteridanna.com/,966 67 56 44,Cocina de autor en local de decoración clásica en salones con obras de arte o en terraza-cenador de madera.
ChIJ19qq5ki3Yw0RHEebKnBfvqs,El Perro Verde,"Plaça de Sant Joan, 9, 03203 Elche, Alicante, España",38.2615698,-0.6992113,establishment;food;point_of_interest;restaurant,4.3,205,,,665 33 63 27,
ChIJKz43EPu2Yw0Re9gdbbeKUww,Relío de Crespo (Crespo's),"Carrer del Capità Baltasar Tristany, 76, 03201 Elx, Alicante, España",38.2636262,-0.7088890999999999,bar;establishment;food;night_club;point_of_interest;restaurant,4.6,540,1,,603 02 25 88,
ChIJt24Ss-m2Yw0RWgbibhCIgi0,Restaurante Chino Acuario,"Carrer Asdrubal, 4, 03204 Elx, Alicante, España",38.2529141,-0.7033138,establishment;food;meal_delivery;meal_takeaway;point_of_interest;restaurant,4.1,874,1,https://www.acuarioelche.com/,966 64 07 86,
ChIJ7U5Z9lm3Yw0RFYDMeTTXzKg,Mariu Pizza (ELCHE) PRÓXIMAMENTE,"Carrer Guadalest, 1, 03202 Elx, Alicante, España",38.2706524,-0.6807611,establishment;food;point_of_interest;restaurant,,,,,,
ChIJnWhz39K3Yw0RK5nJSzGNnlU,Cafetería -Tapería Adrián,"Carrer José Díez Mora, 28, 03205 Elx, Alicante, España",38.2698288,-0.7119419,bar;cafe;establishment;food;point_of_interest;restaurant,5,6,,,698 80 94 80,
ChIJOUhOtfm2Yw0RjEKNOq7FQd4,Bar restaurante Jijonenca,"Pg. Nit de l'Albà, 6, 03206 Elx, Alicante, España",38.2696144,-0.7070078,bar;cafe;establishment;food;point_of_interest;restaurant,4.5,148,1,,,
ChIJxfJejCy0Yw0RctRfsqLdU5Y,Burger King,"Poligono Industrial d'Altabix, C. Alcoy, 12, 03203 Elche, Alicante, España",38.2701534,-0.6720932,establishment;food;meal_takeaway;point_of_interest;restaurant,3.6,3521,1,https://www.burgerking.es/home?utm_source=gmb&utm_medium=local_seo_home&utm_campaign=tracking_seo,618 87 18 19,"Conocida cadena de comida rápida que sirve hamburguesas a la parrilla, patatas fritas y batidos."
ChIJjXnieYy2Yw0RfH2QaPgRFL4,Cervecería Bierwinkel,"Avinguda en Joan Carles I, 24, 03202 Elx, Alicante, España",38.266569,-0.6934849,bar;establishment;food;point_of_interest;restaurant,4.2,1253,1,,966 61 26 52,
ChIJzwuXE6m3Yw0RuPVB4hvHVtU,Hotel YIT Ciudad de Elche,"Carrer Petrer, 37, 03206 Elx, Alicante, España",38.275878,-0.720972,establishment;food;lodging;parking;point_of_interest;restaurant,3.7,1101,,https://www.hotelciudaddeelche.com/,965 43 57 60,"Hotel con habitaciones funcionales con Wi‑Fi gratis, restaurante informal y bar."
ChIJCQHdbwC3Yw0RXgaLuHCxZCw,New York kebab 2 Elche,"Carrer León Sánchez Sáez, 64, 03205 Elx, Alicante, España",38.2680892,-0.7153305000000001,establishment;food;point_of_interest;restaurant,4.3,42,,,966 57 62 36,
ChIJIaQOjUm3Yw0RCqUyFhdT7zI,Domino's Pizza,"Avinguda en Joan Carles I, 19, 03202 Elx, Alicante, España",38.26675,-0.69395,establishment;food;meal_delivery;point_of_interest;restaurant,4.1,244,1,https://www.dominospizza.es/,965 00 15 56,"Cadena con servicio de reparto a domicilio, con amplia variedad de pizzas y otros platos y entrantes."
ChIJfWBqR4y2Yw0RnT_SzWxQWao,Restaurante La Cueva,"C. Velarde, 38, 03203 Elx, Alicante, España",38.2653555,-0.6927901,establishment;food;point_of_interest;restaurant,4.3,104,2,,637 86 87 55,
ChIJAy0NMuW3Yw0R7xaO-jMW6oU,Fratelli Pazzi | Restaurante italiano en Elche,"Travessia de les Barques, 5, 03203 Elx, Alicante, España",38.2642338,-0.698766,establishment;food;point_of_interest;restaurant,4.7,754,,,,
ChIJEyOoB_S2Yw0R_2aPw_cP3tQ,"La Barra del Mercat (Restaurante, Bar y Cafetería).","sin número, frente, Av. de la Comunitat Valenciana, 19, 03201 Elx, Alicante, España",38.2670331,-0.7002681,bar;establishment;food;point_of_interest;restaurant,4.2,1640,2,http://www.labarradelmercat.com/,678 91 55 50,
ChIJTcNdyuqxYw0RPPE_x2-6YMM,Ca Tona Eventos | Bodas y Celebraciones,"Partida de Algoros, número P-1- 261, 03293 Elx, Alicante, España",38.2440645,-0.721756,establishment;food;point_of_interest;restaurant,4.5,10,,https://catonaeventos.com/,966 63 09 49,
ChIJSdAB-ve2Yw0RL7En6z5DcAs,Palacio del Pollo Asado,"Carrer Manuel Vicente Pastor, 29, 03206 Elx, Alicante, España",38.271642,-0.7054803,establishment;food;point_of_interest;restaurant,4.4,182,1,,965 43 40 09,
ChIJB6WUP-u2Yw0RB5bUJ3oncXc,Bar Fini,"Av. de Dolores, 27, 03203 Elx, Alicante, España",38.2553613,-0.6972877,bar;establishment;food;point_of_interest;restaurant,4.4,297,1,,965 14 11 83,
ChIJKcAPk7O3Yw0RTdubgoR2rrc,Bocolo Restaurante,"Carrer Poeta Miguel Hernandez, 83, 03201 Elx, Alicante, España",38.2644299,-0.7086366,bar;establishment;food;point_of_interest;restaurant,4.4,428,1,,865 97 01 76,
ChIJfRKDBPy3Yw0RDVLOncvgdGA,YAHYA EURO DONER KEBAB,"C. Antonio Pascual Quiles, 59, 03201 Elx, Alicante, España",38.2625765,-0.7106135,establishment;food;point_of_interest;restaurant,3.6,8,,,641 33 12 00,
ChIJ46lBv063Yw0RcBFO1DYhpL4,Shogun Burger,"Carrer Doctor Jiménez Díaz, 4, 03202 Elx, Alicante, España",38.2669989,-0.6935827,establishment;food;point_of_interest;restaurant,4.8,270,2,,602 24 20 88,
ChIJWan9o963Yw0Rd9aABd7IZBA,La Papaya Rapid Food,"Carrer Oscar Esplá, 46, 03201 Elx, Alicante, España",38.2688217,-0.7034112,establishment;food;point_of_interest;restaurant,4.2,752,1,,624 77 15 13,
ChIJB_zDleG3Yw0R8eO7JXyUa7g,Carpe diem,"Carrer Capità Alfons Vives, 61, 03201 Elx, Alicante, España",38.2634607,-0.7098742,establishment;food;point_of_interest;restaurant,5,1,,,,
ChIJp8sTRfK3Yw0RRSqbIFQcjgs,PLATAFORMA DE HOSTELERIA ILICITANA,"Carrer Major del Raval, 9, 03203 Elx, Alicante, España",38.2601021,-0.6985901999999999,establishment;food;point_of_interest;restaurant,,,,https://plataformadehosteleriailicitana.com/,638 82 20 49,
ChIJ5RTyQvO2Yw0RZYtc8W_cAO0,Monumental Restaurant Elche,"Replaceta de la Fregassa, 4, 03202 Elx, Alicante, España",38.2662926,-0.6973699000000001,establishment;food;meal_takeaway;point_of_interest;restaurant,4.2,2797,2,http://monumentalrestaurant.com/,966 60 26 69,Platos de cocina mediterránea con toques de autor en un elegante espacio de distintos ambientes y aire inglés.
ChIJRbbjioa2Yw0RWb_GBbu3pgk,Bar Valverde Elche,"Calle Guillermo Santacilla, 13, 03203 Elx, Alicante, España",38.2684717,-0.684205,bar;establishment;food;meal_takeaway;point_of_interest;restaurant,4.5,2019,1,http://www.barvalverde.es/,965 45 22 84,"Bar de tapas de ambiente relajado, con terraza a pie de calle, que ofrece diversos platos, cócteles y cerveza de grifo."
ChIJ35B56m23Yw0Rz5CE9e-rssc,Taperia el Sol,"Carrer Fernanda Santamaría, 31, 03204 Elx, Alicante, España",38.2600328,-0.7056707,establishment;food;point_of_interest;restaurant,3.7,3,,,,
ChIJs5qRFEO3Yw0RKrjocKrdRPk,CATUAÍ - Cafe & Bar,"Pje. Dr. Ferrán, 25, 03201 Elche, Alicante, España",38.2635338,-0.7037583,bar;cafe;establishment;food;point_of_interest;restaurant;store,4.9,82,,https://www.instagram.com/catuai.es,661 40 44 01,
ChIJ4Wkxtoy2Yw0Rg72UlGE4NvU,Bar Casa Villalobos,"Carrer Empedrat, 13, 03203 Elx, Alicante, España",38.2657252,-0.6957721,bar;establishment;food;point_of_interest;restaurant,4.2,311,1,https://www.facebook.com/barcasavillalobos/?nr,965 45 00 16,
ChIJTQGCMkS3Yw0Rn4twccr2XEw,UFF.,"Carrer Vicente Blasco Ibáñez, 88, 03201 Elx, Alicante, España",38.268118,-0.7065294999999999,establishment;food;point_of_interest;restaurant,2,4,,https://estoesmuyuff.es/,604 90 07 36,
ChIJ2TVxTPe2Yw0RMfMpEyKvsJ0,Cafetería La Molenda,"Carrer Lope de Vega, 42, 03201 Elx, Alicante, España",38.26721740000001,-0.704912,bar;cafe;establishment;food;point_of_interest;restaurant;store,3.9,191,,,,
ChIJkwYcbVpKYg0Rj7Ua5kMaMwQ,Restaurante WokSushi Elx,"C. Barchell, 03203 Elche, Alicante, España",38.2714351,-0.6713431999999999,establishment;food;point_of_interest;restaurant,4.1,2538,1,,965 45 80 70,Bufé libre de comida asiática con platos a la plancha al gusto en amplia sala con toques vanguardistas.
ChIJvd8g4Fm2Yw0RkI7iz5YdL-U,Cafetería Polaris,"Cam. de los Magros, 84, 03206 Elche, Alicante, España",38.2762632,-0.7056905,cafe;establishment;food;point_of_interest;restaurant;store,4.2,175,,,,
ChIJezTS6FS2Yw0Rx2KD4-T9EV0,Doner Kebab Aksa,"Carrer Jose Javaloyes Orts, 63, 03206 Elx, Alicante, España",38.2756565,-0.7138105,establishment;food;point_of_interest;restaurant,3.4,193,,http://kebabelaksaelche.com/,865 60 82 95,
ChIJc4jQXA63Yw0RlUqNOxFWTHQ,Luna Brunch,"Av. d'Alacant, 62, 03203 Elx, Alicante, España",38.2690687,-0.6839661,establishment;food;point_of_interest;restaurant;store,4.1,29,,,666 48 76 89,
ChIJsb-petK1Yw0RcV1OV4LLGEs,41 Gastro,"Carrer José Antonio Cañete Juárez, 41, 03202 Elx, Alicante, España",38.2758107,-0.6687924,bar;establishment;food;point_of_interest;restaurant,4.1,511,2,https://41gastro.com/,617 52 96 21,
ChIJoUbYTeO2Yw0RnVVjaF1CEBg,Taperia La Torre,"Carrer la Torre, 103, 03204 Elx, Alicante, España",38.2613804,-0.7112132,establishment;food;point_of_interest;restaurant,4,51,,,,
ChIJcYDpHcW3Yw0RfIS5mh4lB2M,RINCON COSTEÑO.ES,"Carrer Concepción Arenal, 7, 03201 Elx, Alicante, España",38.2683512,-0.7069698,establishment;food;point_of_interest;restaurant,5,6,,,610 14 31 04,
ChIJfwP1ULG3Yw0R_eHpkqt4XUw,Al Taufik,"Carrer Ginés García Esquitino, 03206 Elx, Alicante, España",38.2747198,-0.7074112,establishment;food;point_of_interest;restaurant,3.7,3,,,622 33 05 84,
ChIJx6cUB6m3Yw0RdzSMt2sV9bI,Pizza Italia,"Carrer Gabriel Miró, 11, 03201 Elx, Alicante, España",38.2646228,-0.7025709,establishment;food;point_of_interest;restaurant,4.6,28,,https://me-qr.com/mobile/pdf/1264441,681 90 05 28,
ChIJQ_iQGyK3Yw0ROCZCc6A9KME,VALU Arte Comestible,"Carrer Lepanto, 15, 03201 Elx, Alicante, España",38.2655647,-0.7021084,bakery;establishment;food;point_of_interest;restaurant;store,5,8,,,644 81 50 32,
ChIJUYBR7KS3Yw0RP1As05N7suw,ROOTS PLAZA,"Avinguda dels Llauradors, 7-4, 03204 Elx, Alicante, España",38.2533843,-0.7051974000000001,bar;cafe;establishment;food;point_of_interest;restaurant;store,4.5,213,1,,865 68 10 26,
ChIJlYwMbPO2Yw0RVaXuKXz3sHo,"La Taperia Braseria - Plaça de les Flors, 17","Plaça de les Flors, 17, 03202 Elx, Alicante, España",38.2659989,-0.6977914,establishment;food;point_of_interest;restaurant,3.8,424,1,,633 63 77 06,
ChIJDZrTTfG3Yw0R0EqAQZq6kIA,innovaplay oe,"Avinguda de Crevillent, 15, 03205 Elx, Alicante, España",38.2599813,-0.720673,establishment;food;point_of_interest;restaurant,,,,,,
ChIJXRaxaO62Yw0RC7D36DYRUz4,Restaurante Desayunos y Almuerzos,"03204 Elche, Alicante, España",38.2598415,-0.7019464999999999,establishment;food;point_of_interest;restaurant,4.4,7,,,,
ChIJAUPQZpO2Yw0R-abS8lyHfNc,CAFETERIA - LA TORRETA,"Carrer Eduardo Ferrández Garcia, s/n, 03203 Elx, Alicante, España",38.2569083,-0.6944041999999999,bar;cafe;establishment;food;point_of_interest;restaurant;store,4.6,932,1,,,
