place_id,name,lat,lng,vicinity
ChIJAbyX-uY7Yg0RjlGWdGXAa5A,DIDIER NAPOLETANO,38.4188745,-0.3917517,"Carrer de Sant Vicent, 113, El Campello"
ChIJRakVw7I3Yg0RmkHAdZESo0Y,Pinetell vins i tapes Alacant,38.3453335,-0.4870597999999999,"Carrer Navas, 21, Alacant"
ChIJ_S7-aEw2Yg0RNsZtKOpvkRw,L'arruzz - Alicante,38.3425805,-0.4908696999999999,"Carrer Portugal, 29, Alacant"
ChIJU0qbxbM3Yg0RbbgurEyaTuc,Manero Alicante - Manero Mollá,38.34390080000001,-0.4839376,"Calle Médico Manero Mollà, 7, Alicante (Alacant)"
ChIJt2ocvVg3Yg0RIxkQ6_3BO1w,Restaurant Casa Yong,38.38506640000001,-0.4505869,"Calle Hogar Provincial, 1, Alicante (Alacant)"
ChIJeSonZU43Yg0RoNlx8l0RjmE,Restaurante Que Rico Puerto De Alicante,38.3400129,-0.4801372,"Muelle Levante, 8, fase 2 local 5, Alicante (Alacant)"
ChIJXYnwKwA3Yg0R0F3byvb95tc,Restaurante Love's Burger,38.33970709999999,-0.4915718000000001,"Calle Churruca, 12, Alicante (Alacant)"
ChIJXb_neaY5Yg0RoGKsY2DZ-XE,Restaurante Johanna,38.3705299,-0.4169872,"Avenida Bruselas, 17, Alicante (Alacant)"
ChIJNdC7oOk3Yg0RABG3pQ1Jbfc,Flanagan’s City,38.3612848,-0.4887718999999999,"Calle Martin Luther King, 3, Alicante (Alacant)"
ChIJNxJq5rI3Yg0RM8tIrBv0CFs,Restaurante El Verde con el chef Eduardo Vallino,38.3450165,-0.4866075999999999,"Plaza Nueva, 4, Alicante (Alacant)"
ChIJ22Fh0WA2Yg0RtWQv76QzvhI,Cerveceria Pau 1,38.35267489999999,-0.5088239,"Avenida José Jornet Navarro, local 8, Alacant"
ChIJIxPA0LM3Yg0RXZ8zvoik_Z8,El Portal Alicante - Krug Ambassade,38.3439992,-0.4836382,"Calle Bilbao, 2, Alicante (Alacant)"
ChIJ-fJlIa03Yg0RplehJ2IHt20,PESCADOSCORONA,38.34952,-0.4870100000000001,"Avenida Alfonso El Sabio, 10, Alicante (Alacant)"
ChIJX56eEv42Yg0RIChXGFAj5_A,Singapur Restaurante,38.3623149,-0.4891639,"Calle Agustín Gosálvez Orts, 5, Alicante (Alacant)"
ChIJT6ZTC6U5Yg0R8Nyq5nB-UuQ,Hotel Alicante Golf,38.3750081,-0.4211054,"Carrer Escultor José Gutierrez, 23, Alacant"
ChIJ25sSjsw3Yg0RNzseSnbzV10,MAKALU VEGGIE,38.35287729999999,-0.4866082999999999,"Calle Alférez Díaz Sanchis, 4, Alicante (Alacant)"
ChIJySBQNtY5Yg0RwYo8VfLaIYU,NONNA CELIA - San Juan,38.3676245,-0.4272052,"c/ Historiador Vicente Ramos, Calle Licia Calderón, esquina, Alicante (Alacant)"
ChIJd6s3LfA2Yg0R0sjY2Tmnd3g,Cafetería Heladería Alacant,38.3700136,-0.5000432,"Calle Virgen del Puig, 19, Alicante (Alacant)"
ChIJUZ8YmbY5Yg0RAzkfULs2ljI,Cafetería Baker & Co,38.3634647,-0.428037,"Avinguda de la Condomina, 46, Alacant"
ChIJhalqAWs2Yg0Ra1X4cbROQOo,Centro Comercial Puerta de Alicante,38.3412116,-0.5178723999999999,"Avenida José María Hernández Mata, s/n, Alicante (Alacant)"
ChIJo3t2Hgo3Yg0RzNTNI1NM-x8,El Portón de Elisa,38.3587349,-0.473764,"Calle Río Vinalopó, Alicante (Alacant)"
ChIJk22gaRU3Yg0Rq4btd0MHkcY,Masala Cantina,38.3482514,-0.4863944999999998,"Avenida Alfonso El Sabio, 10, Puesto 31, Alicante (Alacant)"
ChIJA5aUi603Yg0RupOR-uk97_I,Coffee Nutz,38.3475251,-0.4845481,"Rambla de Méndez Núñez, 48, Alicante (Alacant)"
ChIJD1CFEPQ5Yg0R1axIc86CK-E,Pizzeria Nando,38.3956889,-0.4351096,"Carrer Doctor Severo Ochoa, 6, Sant Joan d'Alacant"
ChIJx6q0CKE3Yg0RiaB1S13x2aE,Bombon Boss,38.354465,-0.4716037000000001,"Avenida Denia S/N, Plaza Mar, 2, C.C, Alicante (Alacant)"
ChIJoYrPqlk3Yg0R8rte_9sxKSI,Bar Miradores,38.3717996,-0.4741978,"Calle Pintor Pedro Camacho, 5, Alicante (Alacant)"
ChIJQ6eSllc5Yg0RVK2ElMXgLc4,VOCA,38.3837497,-0.4142353,"Avenida Artista Remigio Soler López, 9, Alicante (Alacant)"
ChIJTX4sMdc5Yg0R5YwiTDTXUfE,Daikichi Beach,38.3822309,-0.4142679,"Maestro José Garberí Serrano, 5 fase 4, Alicante (Alacant)"
ChIJVdNBEAA3Yg0RIhZfjSxzmFU,Garaje Restaurante Mercado,38.3473799,-0.4875858,"Avenida Alfonso El Sabio, 18, Alicante (Alacant)"
ChIJU9EN4gc3Yg0RPoLfPIaVnUg,Supermercados Dia,38.3584489,-0.4783492,"Carrer de Sant Mateu, 37, Alacant"
ChIJ-xtHuvU5Yg0RUr1-_Rc49lU,Telepizza,38.40544430000001,-0.4394723,"Avinguda Mutxamel, 1, Sant Joan d'Alacant"
ChIJnXE3yog5Yg0RQeHRFzbSOYI,Dorkas’s Coffee and Food,38.39620310000001,-0.4332954000000001,"Plaça de la Constitución, 1, Sant Joan d'Alacant"
ChIJIeXCYgA3Yg0RMh_W7Y2FR4Y,"Bocata Q,bano Q,chimba",38.3436701,-0.5102054999999999,"Calle Boyero, 14, Alicante (Alacant)"
ChIJYy5Ll0w2Yg0R7lOHvGXqLm4,Barrera&Toma,38.3426274,-0.4894656999999999,"Carrer Alemania, 30, Alacant"
ChIJacVfrw86Yg0RDMw0YGbamao,Restaurante Les Tapes de la Iaia,38.4125342,-0.4426255,"Carrer Salvador i Vicente Pérez Lledó, 6, 8, Mutxamel"
ChIJDR65ywg6Yg0R54-X8vPZVkA,El Racó Arròs i Tapes,38.4119513,-0.4459289999999999,"Carrer Dolores, 22, Mutxamel"
ChIJOQOKN_82Yg0RHuLLlcikt_s,Pastelería Amada Alacant,38.3592663,-0.4919903,"Calle Aureliano Ibarra, 12, Alicante (Alacant)"
ChIJfcp_6xE3Yg0RKtQT5NdPG3A,Linea7 Coffee Bar & Cocktail,38.34369149999999,-0.4853938,"Plaza Gabriel Miró, 15, Alicante (Alacant)"
ChIJEfShSgA3Yg0RiLC9oRzg0Wg,Teghokhan10,38.33793949999999,-0.4915329000000001,Alicante
ChIJ2aOGFj83Yg0R61XrMo-bEU8,Casa pablo,38.35921409999999,-0.4523887,"Carrer Sol Naixent, 8, Alacant"
ChIJzfyvEZw5Yg0RJpw98yi5vmA,The Place irish Pub,38.38529219999999,-0.4165493999999999,"Avda, Maestro José Garberí Serrano, 14, Alicante (Alacant)"
ChIJ39D6LYQ3Yg0RRfsOvWNXjdA,The Eden PUB,38.3406618,-0.4912758999999999,"Carrer Italia, 20, 26, Alacant"
ChIJu46eyRA5Yg0RqECoXh-L2m4,Burger Chef,38.3968468,-0.4313884,"Calle del Notario Salvador Montesinos Bonet, 23, Sant Joan d'Alacant"
ChIJUxFshnw3Yg0Rve-frhybwCs,Guayanes,38.3575196,-0.4783097999999998,"Calle Doctor Nieto, 43, Alicante (Alacant)"
ChIJz22lfGg3Yg0RT2Liwz4ZCl0,El Papi Halal,38.39489849999999,-0.5140225999999999,"Carrer lo Torrent, Sant Vicent del Raspeig"
ChIJU6ctGEM3Yg0R5Owr6jA0YBI,Don Pedro Kebab Alicante,38.3462334,-0.4867115999999999,"Calle del Médico Pascual Pérez, 13, Alicante (Alacant)"
ChIJ31x9Sxo3Yg0RE7czN73Zp0k,Sukiya,38.348415,-0.4875894,"Carrer Poeta Quintana, 14, Alacant"
ChIJJ2VG_uI5Yg0Rm0ycnNdXg54,LA PROViSIONAL,38.3627016,-0.4297852,"Avenida Goleta, 3, local 2, Alicante (Alacant)"
ChIJM_CWvwc3Yg0RV18ZxmFdMII,Pizzería Rey,38.35915909999999,-0.4797823999999999,Spain
ChIJRyGBgp43Yg0RmGqQeb-WTJQ,amigo kebab cafeteria,38.3591584,-0.4800062,"Calle Pradilla, 12, Alicante (Alacant)"
ChIJP5rDPAc5Yg0Rzl_rPRsiyOs,Julita. Las Tortillas del Norte,38.3846753,-0.4121138999999999,"Deportista Javier Cabanas, 9, Alicante (Alacant)"
ChIJW6YINu43Yg0RRupqKDZP-OQ,Restaurante chino king,38.3636809,-0.4895621999999999,"Gran Vía, 553, Alicante (Alacant)"
ChIJkzqJkqE7Yg0RKdeL6W2MShg,"A tu mesa, pollos asados y comida para llevar",38.430474,-0.3937825999999999,"Carrer de Fra Juan Tensa, 54, El Campello"
ChIJq2XQBHs7Yg0RkheLYLI_WVI,Restaurante Pizzería La Famiglia,38.42646759999999,-0.3911568,"Carrer Sant Bartomeu, 55, El Campello"
ChIJhboQNk02Yg0Ro2aI0kvbnFk,Mon Sucrée,38.3463259,-0.4887109,"Calle de Ángel Lozano, 15, Alicante (Alacant)"
ChIJSxwhrOk5Yg0Rqgv2u0JT5Ds,Puerto Madero Grill & Drinks,38.3661536,-0.4419563,"Calle del Olimpo, 1, Alicante (Alacant)"
ChIJ5dhJqTM5Yg0R_cSVKfsgXZ8,La Xinesa Pau 5,38.3843526,-0.4154267,"Maestro José Garberí Serrano, 12, Alicante (Alacant)"
ChIJY65AWPk3Yg0RTaXPTUQNtRo,Goodita,38.3457763,-0.481516,"Carrer de Sant Agustí, 2, Alacant"
ChIJk1WFa242Yg0Rdj_vEGuX88Q,Cerveseria Altamira - 2,38.342842,-0.5150003,"Calle Sociedad Cultural Deportiva Betis Florida, 18, Alicante (Alacant)"
ChIJS-kVhO03Yg0RbqDQnZ9gGR4,Kad & Kad,38.3587451,-0.4775565,"Plaça Manila, 2, Alacant"
ChIJ9RipBAA3Yg0RSEovbCo4ZNU,Fondillo,38.3453331,-0.4814267000000001,"Calle Mayor, Alicante (Alacant)"
ChIJMbtsB7M5Yg0RyUU_EBXa4XY,Hostal Mont Royal,38.3600405,-0.4245792,"Carrer Trident, 19, Cabo de la Huerta"
ChIJe6lMbig3Yg0RMwFH7X7Bm0c,Club de Campo Alicante,38.39638890000001,-0.4630556,"Carrer de la Sardina, 1, Mutxamel"
ChIJKfqsb6g3Yg0RNw6WkDToy0Q,"Panicia""s",38.35592270000001,-0.4792613,"Avenida del Padre Esplá, 7, Alicante (Alacant)"
ChIJ17zs1Lc5Yg0RcrhIvLm9how,Mauro Eventos,38.3660512,-0.4309062,"Avenida de Ansaldo, 10, Alicante (Alacant)"
ChIJO5HODwA7Yg0R-46u6pSciYg,Restaurante Albasit,38.4289804,-0.3978160000000001,El Campello
ChIJ8TL38BU2Yg0RKucHjJrEX9A,Pizzeria Pulcinella 2.0,38.3321641,-0.5072892,"Paseo Escritor, Paseo Joan Fuster, 3, Alicante (Alacant)"
ChIJt23kWBU5Yg0Rkb2PpwwwsGw,Shimi’S Tacos 48 ( FRENCH TACOS) SAN JUAN PLAYA,38.36899659999999,-0.4351459,"Avinguda Esportista Miriam Blasco, 18, Alacant"
ChIJFwG_JQA7Yg0R-iRlfCfogcE,Restaurante La Casa de Hugo,38.4007811,-0.4057142000000001,"Avenida Jaime I el Conquistador, El Campello"
ChIJTwhRapc3Yg0RJcLgb6XxQgk,Sagasta 11,38.3440523,-0.4842457,"Carrer San Francisco, 13, Alacant"
ChIJZRFNA8M3Yg0RJcgR6GaZMco,EatMyTrip Specialty Coffee & Brunch Alicante,38.3424167,-0.4916006000000001,"Carrer Arquitecto Morell, 9, Alicante (Alacant)"
ChIJ5bJDLtQ5Yg0RgGzSqvyLAn4,Paesano Ristorante | Restaurante Italiano Alicante | Pizzería Playa de San Juan,38.36623149999999,-0.4307518,"Avenida de Ansaldo, 6, Alicante (Alacant)"
ChIJgWrZIwA3Yg0R-WRWZjslIcI,MARI FLECHER,38.3457685,-0.4909444,Alicante
ChIJlQ3IiCw3Yg0RHU6oOAjpR3I,Desapizza Alicante,38.36167560000001,-0.4931191999999999,"Avinguda Novelda, 41, Alacant"
ChIJX2azmBE2Yg0ROVe2o1vEBGk,Restaurante Yaho,38.3299713,-0.5141626,"Calle María Guerrero, 46, Alicante (Alacant)"
ChIJJwSnYeM5Yg0R2nXyGHQZyAc,MasMar | Casual Bar,38.3629943,-0.4116909,"Avinguda de la Costa Blanca, 114, Alacant"
ChIJyXoPBo03Yg0R-LllCuJy33I,Di GÖLA,38.3882695,-0.5080907,"Calle de la Plata, 5, San Vicente del Raspeig"
ChIJM7lUtJ83Yg0RFwnerfiWU7M,TANGO pizzería,38.3572723,-0.4828234,"Calle Sevilla, 110, Alicante (Alacant)"
ChIJX84dsZU7Yg0RemRKGkP5SsU,A Son De Mar,38.424744,-0.391751,"Carrer de Sant Bartolomeu 35, Plaza Joan Fuster, 2ª Planta, El Campello"
ChIJUe1ywL87Yg0RO092d58rUa8,"Restaurante ""La Nueva Cumbre""",38.4226277,-0.3948195,"Avinguda Xixona, 9, El Campello"
ChIJk_GzLvU5Yg0RSRaDtdNjuAY,Restaurante La Quintería,38.3978034,-0.4316124,"Calle del, Calle Doctor Gadea, 17, LOC, Sant Joan d'Alacant"
ChIJRXVgBQk3Yg0RdDHuq29koWU,Chiriguandi SL,38.36100219999999,-0.4756767,"Avinguda Periodista Rodolfo de Salazar, 48, Alacant"
ChIJeeJzV4Q3Yg0RRjvRhG0sZeg,Mimosa Brunch,38.3476827,-0.4890060000000001,"Carrer Poeta Quintana, 29, Alacant"
ChIJNyB0feU3Yg0RaiYeG5bwr1I,Dharma Club Alicante,38.3415157,-0.4796972999999999,"Muelle Levante, 6A, Primera planta, Alacant"
ChIJ073FH5AxYg0RFJjMF48Esc8,Restaurante Aquí Mateix,38.4109309,-0.4763114,"Carrer del PÍ, 39, Mutxamel"
ChIJ-9Dlge43Yg0R4-YgEVsfsV4,Cerveceria Los Maños,38.3485967,-0.4869034,"Carrer Poeta Quintana, 4, Alacant"
ChIJ93qJ_mo3Yg0RI8ifgHlyKgc,EATGREEKGYROS,38.34723269999999,-0.4869087,"Avenida Alfonso El Sabio, 17, Alicante (Alacant)"
ChIJgyl4Xz43Yg0R9fKnzJRwnic,Resto Bar FOUR SEASONS,38.3558632,-0.4793625,"Avenida del Padre Esplá, n° 5, Alicante (Alacant)"
ChIJEah-THw5Yg0Reza7DsQSaw4,Star of india,38.3824336,-0.4145753,"Maestro José Garberí Serrano, 5, Alicante (Alacant)"
ChIJY2hUkmo7Yg0RLoyPbDmpQJs,Cafetería The Garden Room Campello,38.4272561,-0.3944466999999999,"Carrer Vicent Blasco i Ibáñez, El Campello"
ChIJa2qmJgA3Yg0Rb08RPPJkOHs,Las brasas de Pepe,38.3561345,-0.4992696,"Carrer Guadalest, 15, Alacant"
ChIJaRRtiHk5Yg0Ri4OXx4EVxDA,Atica Restaurante,38.3950099,-0.4366958,"Carrer Doctor Severo Ochoa, 2, Sant Joan d'Alacant"
ChIJYSqPU1I3Yg0Rr5p8YnyLX7E,Espacio Elemental - Slow Specialty Coffee & Healthy Breakfast,38.3434982,-0.4858706,"Carrer del Cid, 3, Local Izq, Alacant"
ChIJx0M53Fs3Yg0R9zS3MPdIsCA,Txopin Pintxo Bar | Restaurante de Pintxos en San Vicente del Raspeig,38.3966294,-0.512648,"Carrer Riu Algar, 28, Sant Vicent del Raspeig"
ChIJ7ZZy7T02Yg0Rsg7PNXh7nUo,Rincon del Varadero,38.3301345,-0.5060356,"Nueva Dársena Pesquera, 16-17, Alacant"
ChIJ8eg3lx43Yg0RGribJwvwzLI,"¡Oye, tú!",38.3425028,-0.4877517999999999,"Avenida del Doctor Gadea, 16, Alicante (Alacant)"
ChIJh2ueDa43Yg0RgAMGRpP0faw,RESTAURANTE MI LINDO ECUADOR,38.351066,-0.4867927,"Calle Padre Mariana, 17, Alicante (Alacant)"
ChIJ5w-8Scc3Yg0RU7kSRSGEq44,PATATAS KING ALACANT,38.34717539999999,-0.4865819,"Calle Bazán, 54, Alicante (Alacant)"
ChIJQ5Fr0IU5Yg0Rvxgjc07Yv60,Master K,38.3648335,-0.4272881,"Carrer Periodista Asuncion Valdes, Alacant"
ChIJk4cYoA03Yg0RFY7BWD7V-6I,Telepizza,38.361388,-0.4767324999999999,"Calle Angelita Rodríguez Preciado, 7, Alicante (Alacant)"
ChIJjeTBqXc3Yg0R-pZPJPkKrP4,Popeyes Famous Louisiana Chicken,38.369025,-0.4647447999999999,"Avenida de Antonio Ramos Carratalá, 23, Alicante (Alacant)"
ChIJdxPHfFQxYg0RZjj2kwGIL8w,Batoi Café Bar,38.4025378,-0.5215824,"Calle Dénia, 5, San Vicente del Raspeig"
ChIJfYTxcwA3Yg0Rb0wDEoBbu68,España Burger Kebab Pizzeria 4,38.3753674,-0.4860166,"Calle del Cuarzo, 32, Alicante (Alacant)"
ChIJ9WfMW1U4Yg0RVWwfHTTPj4E,Restaurante Mar de Coral,38.356179,-0.4121899999999999,"Camino del Faro, s/n, Alicante (Alacant)"
ChIJd0kfOuk5Yg0RAO6xl-xi5G8,Entremigas Coffe&Bakery,38.39251129999999,-0.4229866,"Avinguda Elda, 18, Sant Joan d'Alacant"
ChIJUwqiSvU2Yg0Ri5HqX60Zjcg,Gsus Cervecería,38.358761,-0.5061764,"Avenida Deportista Isabel Fernández, 20, Alicante (Alacant)"
ChIJYUBJG7s7Yg0RSPxZnxip654,Supermercados Dia,38.4300466,-0.4008517,"Carrer de Sant Ramon, 101, El Campello"
ChIJ1cLqLbk2Yg0RvJ2PGiF4ijU,TGB - The Good Burguer,38.38297720000001,-0.5066558999999999,"Carrer Alicante, 94, Sant Vicent del Raspeig"
ChIJF9HA22s2Yg0RWQ3HmLPZORo,Supermercado Dialprix,38.34145120000001,-0.5100766,"Calle José Salvetti, 7, Alicante (Alacant)"
ChIJJ-_oZQA3Yg0R3yvj48YGta8,Els Germans,38.3925951,-0.5131048,"Carretera Villafranqueza, 62, San Vicente del Raspeig"
ChIJ1faQ0Bc3Yg0RbHykGbDaRcg,Kebabish,38.3428732,-0.4967756,"Calle García Andreu, 2, Alicante (Alacant)"
ChIJ07kTV-s3Yg0RZASIoHIaQvI,Turkish Garden Kebab,38.33956969999999,-0.4909352,"Calle Orense, 7, Alicante (Alacant)"
ChIJW01CEQA7Yg0RRnzPI16x_JE,Restaurante La Brisa de Muchamiel,38.4282984,-0.3915130000000001,"Avinguda del Carrer de la Mar, El Campello"
ChIJMeVvvEg2Yg0R78VOXVwBKeA,La Barrita de Patxi Pizzería artesanal napolitana,38.3408299,-0.4966625,"Carrer Foglietti, 20, Alacant"
ChIJxezOZB06Yg0RzVCmEtEkmZA,El Casal,38.4004445,-0.4393288,"Carrer Doctor San Miguel de Tarazona, 16, Sant Joan d'Alacant"
ChIJm7AnnXQ3Yg0RyGZvgbfWJls,Taberna Rincón de Miguel,38.3628481,-0.4673415999999999,"Avenida Pintor Xavier Soler, 14, Alacant"
ChIJlXisDgc3Yg0Ryfsx7GxrKjc,Cafetería Nova Pinoso,38.3593917,-0.4811430999999999,"Calle Pinoso, 28, Alicante (Alacant)"
ChIJIeiqNAA3Yg0RAsSogfoMVKs,Bocadillo de calamare,38.3400261,-0.4916038,"Carrer Italia, 33, Alacant"
ChIJEf9rQKM5Yg0RJo1nFJm6foI,Flamingo English Bar,38.3996436,-0.4322315,"Carrer del Mercat, 46, Sant Joan d'Alacant"
ChIJC2Ovp5Y7Yg0RRSCq7jGuTgg,Vistamar,38.4266262,-0.3897564,"Carrer de Sant Vicent, 62, El Campello"
ChIJG3hpeq03Yg0RgYHBizsqw68,Katana,38.3482133,-0.4862335,"Avenida Alfonso El Sabio, 8, puesto 317, Alicante (Alacant)"
ChIJUVKMvWg7Yg0RzctBYli2JEE,Nuevo Duetto by abueli,38.4000922,-0.4353697,"Avenida la Rambla, 32, Sant Joan d'Alacant"
ChIJ9dNCOZc7Yg0RzjFELBW735w,Taverna Ca Pakito,38.43015949999999,-0.3897797,"Calle Ruperto Chapí, 5, El Campello"
ChIJ81AHtec5Yg0RWn3RGVLsrFo,Kebap Miriam Blasco,38.36889829999999,-0.4350228,"Avinguda Esportista Miriam Blasco, 18, Alacant"
ChIJYwUxm603Yg0RI9COZ6St9Ws,Garden Cafe,38.3478129,-0.4852445999999999,"Avenida Alfonso El Sabio, 5, Alicante (Alacant)"
ChIJKTZZJrg3Yg0R_tmTaI2sp6o,Mixo ParaLlevar,38.3449822,-0.5109926999999999,"Carrer Aldebaran, 1, Alacant"
ChIJgfZAHwg5Yg0RNZVaIkxN4gw,TGB - The Good Burger avenida costa blanca,38.3698425,-0.4121769,"Avinguda de la Costa Blanca, 117, Alacant"
ChIJ4UuXwj82Yg0RM_JUxA6HW2A,Metoo Sushi Buffet,38.35447449999999,-0.5028078000000001,"Avenida del Doctor Jiménez Díaz, 19, Alicante (Alacant)"
ChIJ88k_8Hc5Yg0RO6yMtde8uPI,Bar Paris,38.39701480000001,-0.4350134,"Carrer Capitán Juan Martí, 10, Sant Joan d'Alacant"
ChIJdZJOO-47Yg0R3Tf5vJig4_g,ATOCHA,38.4237301,-0.3999224,"Avinguda Ausiàs March, 16, El Campello"
ChIJSzTcS8U7Yg0REAPXB7LSRrc,Restaurante Graná Abrasador,38.4110503,-0.4021553999999999,"Avenida Jaime I el Conquistador, 46, El Campello"
ChIJD941lkQ7Yg0RWHnMMT7wBFY,Pizzeria Perikana 'World Street Food',38.4130115,-0.4438065999999999,"Avinguda Carlos Soler, 19, Mutxamel"
ChIJe3V9Baw2Yg0RS7n_OTSWB7I,Mad Pilots,38.3862746,-0.5094493999999999,"Calle Decano, 2, San Vicente del Raspeig"
ChIJEeYfNaw3Yg0R3AGFBDe4UM8,Pipes i carrasses.... Novelda62gastrobar,38.3634213,-0.4932181,"Calle de José Reus García, 7, Alicante (Alacant)"
ChIJMzYBd6E7Yg0R1kWTQ4Dqtf4,SUM SUM Beach Bar | Restaurante Campello,38.4254563,-0.390079,"Carrer de Sant Vicent, 78, El Campello"
ChIJ53BGUgA7Yg0RXBif9LQZhiY,Restaurant ''Leo'',38.4270996,-0.3909391,"Carrer Sant Bartomeu, El Campello"
ChIJ2Wkn6JM5Yg0RE72_EDNz__0,La Boutique Churros & Café,38.3623573,-0.4171764000000001,"Avinguda de la Costa Blanca, 84, local 6, Alacant"
ChIJoZmXvlA2Yg0R6XBrtOS2Ajs,Bar Passatge Cafè,38.35126229999999,-0.4963057,"de Alicante, Calle Malaga, Alicante (Alacant)"
ChIJHeVjxOI3Yg0RCtYJVRNMdoI,Gafner Café,38.359973,-0.4527143,"Avenida de Villajoyosa, 97, Local 5 y 6, Alicante (Alacant)"
ChIJqSALzGg3Yg0R4-I95oiAORM,buffet libre Chino，Restaurante chino de comida rápida,38.3524969,-0.486403,"Calle Capitán Amador, 7, bajo, Alicante (Alacant)"
ChIJAewCvaw2Yg0Rqnm_6Wb4Vdc,Indian Restaurant Agra-Ka Taj Mahal,38.3983723,-0.5203648000000001,"Plaza Santa Faz, 1, San Vicente del Raspeig"
ChIJ039pmVI3Yg0R7vresgEQ4KI,Olea Restaurante,38.34328859999999,-0.4839119,"Passeig Esplanada d'Espanya, 14, Alacant"
ChIJBwUA6lE2Yg0RTNm2KOuWMMQ,Alicante Kebab,38.3480742,-0.4939974999999999,"Avenida Salamanca, 37, Alicante (Alacant)"
ChIJvw3pTTU2Yg0RMxl5RoT5Aq4,Noray café bar Puerto de Alicante,38.3417718,-0.4851128,"Avenida Conde de Vallellano, s/n, Alicante (Alacant)"
ChIJB4cx9q03Yg0RsQel_iHIWkA,MIO CUGINO PIZZERIA ITALIANA TAKE AWAY,38.34723839999999,-0.4840268,"del, Calle General Primo de Rivera, 2, Alacant"
ChIJSxh6DVs2Yg0RM-PNxPeWPUE,Los Vikingos,38.3485705,-0.5006254,"Carrer del Regidor Lorenzo Llaneras, 5, Alacant"
ChIJr_m-IgA3Yg0RsH3s8kUFTkU,Restaurante chino La Virgen,38.3457685,-0.4909444,Alicante
ChIJHeMFb7Q5Yg0RfAyYWRqF7G4,Tapoberor en ter,38.3614134,-0.4494595999999998,"Avenida de Villajoyosa, 103, Alicante (Alacant)"
ChIJQQVnjdk3Yg0RWFMzELOANpk,Kao Lounge,38.3626736,-0.4671702,"Avenida Pintor Xavier Soler, 16, Alacant"
ChIJHTwlzPk3Yg0RdJexjNqwuN4,El Parche Street Food,38.3725295,-0.5037208,"Calle Doctor Isidoro de Sevilla, 44, Alicante (Alacant)"
ChIJ_w2ccgA3Yg0RVX6dcokdjpM,Sabor Kebabish,38.3480511,-0.4968133,"Calle el Pilar, 1, Alicante (Alacant)"
ChIJ4W5m30I2Yg0RkDYpb0QGhaI,Delicias De Mi Tierra ALC,38.3460315,-0.504564,"Carrer d'Auso Y Monzó, 4, Alacant"
ChIJQz6B1bE2Yg0RLCYLhXSTzy8,Comida a tu Medida,38.3919885,-0.5163182000000001,"Calle Argentina, 1, San Vicente del Raspeig"
ChIJ2_nhQ5g3Yg0RBVG_nbP46AM,LANUZA STREET FOOD BAR,38.3424549,-0.4858862,"Passeig Esplanada d'Espanya, 26, Alacant"
ChIJ11iuzas5Yg0RTvkbhLgRo4c,Al Punto. Arroces y Comida Casera para llevar,38.3624521,-0.4144141999999999,"Avinguda de la Costa Blanca, 102, Alacant"
ChIJG4Z8GAA3Yg0RYAMplytTU-U,Villa Candela,38.389069,-0.5069555,"Calle Cottolengo, 16, San Vicente del Raspeig"
ChIJX4t4Yas3Yg0RegI-w_RW8Zk,La Tremenda Bodeguita,38.352481,-0.4870086,"Calle Capitán Amador, 20, Alicante (Alacant)"
ChIJBdLTWgA3Yg0RoGFTXqJ3ciI,LA LLUM DEL FOC,38.3564544,-0.4855371999999999,"Avinguda de Jijona, 25, Alacant"
ChIJ75wNDgA3Yg0R6u2PzJxL3fQ,Don Camarón,38.3884517,-0.5044797,"Carrer del Sagrat, Sant Vicent del Raspeig"
ChIJXbPHlk02Yg0RG7yeG3BzhRg,IBERICOS LUCEROS,38.3462518,-0.4913159,"Placa de los Luceros, 12, Alacant"
ChIJrwbHOwA3Yg0R4Tm-k-cTmLg,hotel,38.3518913,-0.4854219,"Plaça d'Espanya, 5, Alacant"
ChIJlcKbbbM3Yg0Rp8BbKPBYkxU,Restaurante Halal Bahía,38.3423123,-0.4869849,"Calle San Fernando, 54, Alicante (Alacant)"
ChIJQysSKJc3Yg0RuJqQxIcmcGE,Restaurante Casa Ibarra,38.3454029,-0.4817126999999999,"Calle Mayor, 33, Alicante (Alacant)"
ChIJW7CxTRI5Yg0R6rLHslkpOFk,RESTAURANTE ROSAS,38.3876762,-0.4129735,"Playa de Muchavista, Avinguda d'Alacant, 25, El Campello"
ChIJa_516w03Yg0RnBPWCnPeEVw,Restaurant Damasol,38.34892589999999,-0.4869033999999999,"Calle del Capitán Segarra, 21, Calle de Balmes, 5, Alicante (Alacant)"
ChIJ82XsFwA3Yg0RGodGxeU2ZtY,White House Spain,38.3652265,-0.4661765999999999,"Calle de Muñoz Seca, 6, Alicante (Alacant)"
ChIJW1RSbbE3Yg0Rm33bYTM5E90,Taverna Jarra Dorada,38.3439329,-0.4820462999999999,"Passeig Esplanada d'Espanya, 8, Alacant"
ChIJ56jaRhk3Yg0RPLS1v5ZXjPk,La Braseria de Silvio,38.3575528,-0.5037735,"Calle Ciudad de Wenzhou, 2, Alicante (Alacant)"
ChIJqwV2hHg5Yg0RDhu3g0PAUIc,RESTAURANTE DON GATO PLAYA,38.3918637,-0.4087807999999999,"Carrer Doctor Severo Ochoa, N° 3, Local 3, El Campello"
